,lang,ia,ianum,sentnum,trialid,prob_skip,firstfix.dur,firstrun.dur,dur,firstrun.nfix,nfix,prob_refix,prob_reread,trial_sentnum
36,ge,Vergangenheit,37,21,1,0.0,134.0,134.0,505.0,1.0,2.5,0.5,0.5,2
37,ge,blickt.,38,21,1,0.0,151.5,151.5,151.5,1.0,1.0,0.0,0.0,2
38,ge,Janus,39,33,1,0.0,306.5,306.5,559.0,1.0,2.5,0.0,1.0,3
39,ge,überwachte,40,33,1,0.0,184.0,272.5,1776.0,1.5,8.5,0.5,1.0,3
40,ge,den,41,33,1,0.0,163.5,163.5,676.0,1.0,3.5,0.5,1.0,3
41,ge,Beginn,42,33,1,0.0,197.0,197.0,754.5,1.0,4.5,0.5,1.0,3
42,ge,und,43,33,1,0.0,165.0,165.0,340.0,1.0,2.5,0.0,0.5,3
43,ge,das,44,33,1,0.0,164.0,164.0,587.0,1.0,3.0,0.0,1.0,3
44,ge,Ende,45,33,1,0.0,239.5,239.5,548.5,1.0,2.5,0.0,0.5,3
45,ge,von,46,33,1,0.0,145.5,145.5,451.5,1.0,3.0,0.0,1.0,3
46,ge,Konflikten,47,33,1,0.0,235.5,330.5,766.5,1.5,3.5,0.5,1.0,3
47,ge,und,48,33,1,0.5,40.0,40.0,40.0,0.5,0.5,0.0,0.0,3
48,ge,damit,49,33,1,0.0,239.0,323.0,598.0,1.5,3.0,0.5,1.0,3
49,ge,auch,50,33,1,0.0,168.0,168.0,168.0,1.0,1.0,0.0,0.0,3
50,ge,Krieg,51,33,1,0.0,166.5,166.5,246.0,1.0,1.5,0.0,0.5,3
51,ge,und,52,33,1,0.5,90.0,90.0,90.0,0.5,0.5,0.0,0.0,3
52,ge,Frieden.,53,33,1,0.0,190.5,190.5,315.0,1.0,1.5,0.0,0.5,3
53,ge,Die,54,45,1,0.0,256.5,324.5,324.5,1.5,1.5,0.0,0.0,4
54,ge,Türen,55,45,1,0.0,188.5,188.5,1396.0,1.0,4.5,1.0,1.0,4
55,ge,seines,56,45,1,0.0,166.0,166.0,464.5,1.0,3.0,0.0,1.0,4
56,ge,Tempels,57,45,1,0.0,232.0,322.0,454.0,1.5,2.0,0.5,0.5,4
57,ge,waren,58,45,1,0.0,161.0,161.0,384.5,1.0,2.5,0.0,0.5,4
58,ge,in,59,45,1,0.5,98.0,98.0,133.5,0.5,1.0,0.0,0.5,4
59,ge,Kriegszeiten,60,45,1,0.0,167.0,225.0,773.0,1.5,5.0,1.0,1.0,4
60,ge,geöffnet,61,45,1,0.0,245.5,339.5,504.5,1.5,2.5,0.5,0.5,4
61,ge,und,62,45,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
62,ge,geschlossen,63,45,1,0.0,211.0,292.5,863.5,1.5,4.5,0.5,1.0,4
63,ge,in,64,45,1,0.5,140.5,140.5,140.5,0.5,0.5,0.0,0.0,4
64,ge,Zeiten,65,45,1,0.0,186.0,186.0,741.0,1.0,3.5,0.0,1.0,4
65,ge,des,66,45,1,0.5,107.0,107.0,107.0,0.5,0.5,0.0,0.0,4
66,ge,Friedens.,67,45,1,0.0,154.0,154.0,487.5,1.0,3.5,0.0,1.0,4
67,ge,Als,68,57,1,0.5,28.0,28.0,258.5,0.5,1.5,0.0,0.5,5
68,ge,Gott,69,57,1,0.0,177.0,177.0,734.0,1.0,3.0,0.0,1.0,5
69,ge,der,70,57,1,0.0,300.0,300.0,402.5,1.0,1.5,0.0,0.5,5
70,ge,Tore,71,57,1,0.0,185.5,185.5,290.0,1.0,1.5,0.0,0.5,5
71,ge,wurde,72,57,1,0.0,121.5,121.5,476.0,1.0,2.5,0.0,1.0,5
72,ge,er,73,57,1,0.0,99.5,99.5,144.0,1.0,1.5,0.0,0.5,5
73,ge,außerdem,74,57,1,0.0,207.5,283.0,507.0,1.5,2.5,0.5,1.0,5
74,ge,mit,75,57,1,0.0,143.0,143.0,143.0,1.0,1.0,0.0,0.0,5
75,ge,dem,76,57,1,0.0,128.0,128.0,693.5,1.0,4.0,0.0,1.0,5
76,ge,Betreten,77,57,1,0.0,169.0,169.0,728.5,1.0,3.5,1.0,1.0,5
77,ge,und,78,57,1,0.5,111.5,111.5,111.5,0.5,0.5,0.0,0.0,5
78,ge,Verlassen,79,57,1,0.0,215.5,389.5,837.5,2.5,5.5,0.5,1.0,5
79,ge,von,80,57,1,0.0,239.5,239.5,239.5,1.0,1.0,0.0,0.0,5
80,ge,Haustüren,81,57,1,0.0,253.0,432.0,708.0,2.0,3.5,0.5,1.0,5
81,ge,in,82,57,1,0.5,82.0,82.0,82.0,0.5,0.5,0.0,0.0,5
82,ge,Verbindung,83,57,1,0.0,200.0,358.0,752.0,2.0,4.0,0.5,1.0,5
83,ge,gebracht.,84,57,1,0.0,211.5,211.5,441.0,1.0,2.5,0.0,1.0,5
84,ge,Janus,85,69,1,0.0,156.0,229.5,229.5,1.5,1.5,0.5,0.0,6
85,ge,symbolisierte,86,69,1,0.0,376.0,1073.0,1782.5,3.5,7.5,1.0,0.5,6
86,ge,häufig,87,69,1,0.0,161.5,161.5,271.0,1.0,2.0,0.0,0.5,6
87,ge,Veränderungen,88,69,1,0.0,114.0,671.5,1266.5,2.5,5.5,1.0,0.5,6
88,ge,und,89,69,1,0.0,143.5,143.5,143.5,1.0,1.0,0.0,0.0,6
89,ge,"Übergänge,",90,69,1,0.0,218.0,349.5,817.0,2.0,5.0,0.5,1.0,6
90,ge,wie,91,69,1,0.0,194.0,194.0,194.0,1.0,1.0,0.0,0.0,6
91,ge,den,92,69,1,0.0,118.5,118.5,353.0,1.0,2.5,0.5,0.5,6
92,ge,Wechsel,93,69,1,0.0,95.0,95.0,95.0,1.0,1.0,0.0,0.0,6
93,ge,von,94,69,1,0.0,170.0,170.0,273.0,1.0,1.5,0.0,0.5,6
94,ge,einer,95,69,1,0.0,419.5,419.5,517.5,1.0,1.5,0.0,0.5,6
95,ge,Bedingung,96,69,1,0.0,233.5,327.0,501.0,1.5,2.5,0.5,0.5,6
96,ge,zur,97,69,1,0.5,58.0,58.0,58.0,0.5,0.5,0.0,0.0,6
97,ge,"anderen,",98,69,1,0.0,158.5,158.5,590.0,1.0,2.0,0.0,0.5,6
98,ge,von,99,69,1,0.5,108.5,108.5,108.5,0.5,0.5,0.0,0.0,6
99,ge,einer,100,69,1,0.0,222.0,222.0,406.0,1.0,2.0,0.0,0.5,6
100,ge,Perspektive,101,69,1,0.0,156.0,156.0,313.0,1.0,2.0,0.0,0.5,6
101,ge,zur,102,69,1,0.0,168.5,168.5,168.5,1.0,1.0,0.0,0.0,6
102,ge,anderen,103,69,1,0.0,217.5,217.5,334.5,1.0,1.5,0.0,0.5,6
103,ge,und,104,69,1,0.5,61.5,61.5,61.5,0.5,0.5,0.0,0.0,6
104,ge,das,105,69,1,0.0,162.0,249.0,550.0,1.5,3.0,0.5,1.0,6
105,ge,Heranwachsen,106,69,1,0.0,178.0,178.0,1116.5,1.0,5.5,1.0,1.0,6
106,ge,junger,107,69,1,0.0,164.5,239.0,777.0,1.5,4.5,1.0,1.0,6
107,ge,Menschen,108,69,1,0.0,183.0,183.0,362.0,1.0,2.0,0.0,1.0,6
108,ge,zum,109,69,1,0.0,227.0,227.0,453.5,1.0,2.0,0.0,1.0,6
109,ge,Erwachsenenalter.,110,69,1,0.0,175.0,793.5,1233.0,4.0,6.5,1.0,1.0,6
110,ge,Deswegen,111,81,1,0.0,242.0,242.0,289.0,1.0,1.5,0.0,0.5,7
111,ge,wurde,112,81,1,0.0,241.0,241.0,311.5,1.0,1.5,0.0,0.5,7
112,ge,Janus,113,81,1,0.0,175.0,175.0,175.0,1.0,1.0,0.0,0.0,7
113,ge,zu,114,81,1,0.5,74.5,74.5,74.5,0.5,0.5,0.0,0.0,7
114,ge,Beginn,115,81,1,0.0,310.0,310.0,606.0,1.0,2.0,0.0,1.0,7
115,ge,der,116,81,1,0.0,161.0,161.0,161.0,1.0,1.0,0.0,0.0,7
116,ge,Saat-,117,81,1,0.0,212.5,287.5,856.0,1.5,4.0,1.0,0.5,7
117,ge,und,118,81,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
118,ge,Erntezeit,119,81,1,0.0,206.0,285.0,335.0,1.5,2.0,0.5,0.5,7
119,ge,"verehrt,",120,81,1,0.0,256.0,385.5,496.0,1.5,2.0,0.5,0.5,7
120,ge,genauso,121,81,1,0.0,203.0,203.0,321.0,1.0,2.0,0.0,0.5,7
121,ge,wie,122,81,1,0.5,39.5,39.5,94.0,0.5,1.0,0.0,0.5,7
122,ge,zu,123,81,1,0.0,199.5,199.5,280.0,1.0,1.5,0.0,0.5,7
123,ge,"Hochzeiten,",124,81,1,0.0,197.5,197.5,395.0,1.0,2.5,0.0,1.0,7
124,ge,Todesfällen,125,81,1,0.0,238.5,363.0,849.0,2.0,4.0,1.0,0.5,7
125,ge,und,126,81,1,0.5,79.0,79.0,79.0,0.5,0.5,0.0,0.0,7
126,ge,anderen,127,81,1,0.0,250.5,250.5,465.5,1.0,1.5,0.0,0.5,7
127,ge,Übergängen.,128,81,1,0.0,240.0,320.0,320.0,1.5,1.5,0.5,0.0,7
128,ge,Für,129,93,1,0.5,122.5,122.5,122.5,0.5,0.5,0.0,0.0,8
129,ge,Janus,130,93,1,0.5,79.0,79.0,193.0,0.5,1.0,0.0,0.5,8
130,ge,war,131,93,1,0.0,143.5,143.5,143.5,1.0,1.0,0.0,0.0,8
131,ge,kein,132,93,1,0.0,249.5,354.5,452.5,1.5,2.0,0.5,0.5,8
132,ge,spezieller,133,93,1,0.0,295.0,477.5,571.0,2.0,2.5,1.0,0.5,8
133,ge,Priester,134,93,1,0.0,166.5,166.5,221.0,1.0,1.5,0.0,0.5,8
134,ge,"zuständig,",135,93,1,0.0,243.5,375.0,586.5,1.5,2.5,0.5,1.0,8
135,ge,sondern,136,93,1,0.0,119.0,119.0,335.5,1.0,2.5,0.0,0.5,8
136,ge,der,137,93,1,0.0,257.5,338.5,529.5,1.5,2.5,0.5,1.0,8
137,ge,höchste,138,93,1,0.0,190.5,367.5,526.5,2.0,3.0,1.0,1.0,8
138,ge,Priester,139,93,1,0.0,326.0,421.0,548.0,1.5,2.0,0.5,0.5,8
139,ge,leitete,140,93,1,0.0,230.5,230.5,616.5,1.0,3.0,0.5,1.0,8
140,ge,die,141,93,1,0.5,74.0,74.0,138.5,0.5,1.0,0.0,0.5,8
141,ge,Zeremonien,142,93,1,0.0,166.0,166.0,357.0,1.0,2.0,0.0,1.0,8
142,ge,selbst.,143,93,1,0.0,263.5,337.5,437.5,1.5,2.0,0.5,0.5,8
143,ge,Janus,144,105,1,0.0,210.0,210.0,354.0,1.0,1.5,0.0,0.5,9
144,ge,stellte,145,105,1,0.0,208.0,208.0,522.5,1.0,3.0,0.5,0.5,9
145,ge,den,146,105,1,0.0,228.0,228.0,309.0,1.0,1.5,0.0,0.5,9
146,ge,Mittelweg,147,105,1,0.0,186.5,186.5,1044.5,1.0,4.5,0.5,1.0,9
147,ge,zwischen,148,105,1,0.0,137.5,137.5,538.5,1.0,3.0,0.0,1.0,9
148,ge,Barbarei,149,105,1,0.0,114.0,555.5,674.0,2.5,3.0,1.0,0.5,9
149,ge,und,150,105,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
150,ge,"Zivilisation,",151,105,1,0.0,162.5,216.0,622.0,1.5,3.5,1.0,0.5,9
151,ge,ländlichem,152,105,1,0.0,244.5,326.0,414.0,1.5,2.0,0.5,0.5,9
152,ge,und,153,105,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
153,ge,urbanem,154,105,1,0.0,312.5,312.5,431.0,1.0,2.0,0.0,1.0,9
154,ge,"Leben,",155,105,1,0.0,123.0,123.0,192.5,1.0,1.5,0.0,0.5,9
155,ge,Jugend,156,105,1,0.0,347.0,347.0,347.0,1.0,1.0,0.0,0.0,9
156,ge,und,157,105,1,0.0,184.0,184.0,184.0,1.0,1.0,0.0,0.0,9
157,ge,Erwachsenenalter,158,105,1,0.0,229.0,886.0,971.5,3.5,4.0,1.0,0.5,9
158,ge,dar.,159,105,1,0.5,150.0,150.0,150.0,0.5,0.5,0.0,0.0,9
159,ge,Die,160,12,1,0.5,91.0,91.0,264.5,0.5,1.5,0.0,0.5,10
160,ge,alten,161,12,1,0.0,178.0,290.5,365.0,1.5,2.0,0.5,0.5,10
161,ge,Griechen,162,12,1,0.0,157.5,157.5,181.0,1.0,1.5,0.0,0.5,10
162,ge,hatten,163,12,1,0.0,228.5,228.5,303.0,1.0,1.5,0.0,0.5,10
163,ge,kein,164,12,1,0.5,141.5,141.5,141.5,0.5,0.5,0.0,0.0,10
164,ge,Äquivalent,165,12,1,0.0,129.5,129.5,486.0,1.0,3.0,0.5,0.5,10
165,ge,zu,166,12,1,0.0,203.0,203.0,203.0,1.0,1.0,0.0,0.0,10
166,ge,"Janus,",167,12,1,0.5,108.0,108.0,193.5,0.5,1.0,0.0,0.5,10
167,ge,den,168,12,1,0.5,147.5,147.5,147.5,0.5,0.5,0.0,0.0,10
168,ge,die,169,12,1,0.0,282.0,384.5,384.5,1.5,1.5,0.5,0.0,10
169,ge,Römer,170,12,1,0.5,153.5,153.5,153.5,0.5,0.5,0.0,0.0,10
170,ge,ganz,171,12,1,0.0,149.5,220.5,403.0,1.5,2.5,0.5,1.0,10
171,ge,für,172,12,1,0.5,78.5,78.5,78.5,0.5,0.5,0.0,0.0,10
172,ge,sich,173,12,1,0.0,221.0,221.0,221.0,1.0,1.0,0.0,0.0,10
173,ge,beanspruchten.,174,12,1,0.0,130.5,264.5,1110.0,1.5,5.0,1.0,1.0,10
174,ge,Das,1,4,2,0.0,149.5,149.5,263.5,1.0,1.5,0.0,0.5,1
175,ge,Wort,2,4,2,0.0,166.0,166.0,281.0,1.0,1.5,0.0,0.5,1
176,ge,"Shaka,",3,4,2,0.0,144.0,144.0,789.5,1.0,3.5,0.5,1.0,1
177,ge,begleitet,4,4,2,0.0,192.0,265.0,787.0,1.5,4.0,1.0,1.0,1
178,ge,von,5,4,2,0.5,81.5,81.5,81.5,0.5,0.5,0.0,0.0,1
179,ge,einer,6,4,2,0.0,158.5,158.5,486.0,1.0,3.0,0.5,1.0,1
180,ge,typischen,7,4,2,0.0,176.0,176.0,258.5,1.0,1.5,0.0,0.5,1
181,ge,"Handhaltung,",8,4,2,0.0,216.5,402.0,475.0,2.0,2.5,0.5,0.5,1
182,ge,bei,9,4,2,0.5,107.5,107.5,211.5,0.5,1.0,0.0,0.5,1
183,ge,der,10,4,2,0.0,209.0,209.0,209.0,1.0,1.0,0.0,0.0,1
184,ge,die,11,4,2,0.5,95.0,95.0,95.0,0.5,0.5,0.0,0.0,1
185,ge,geschlossene,12,4,2,0.0,207.5,301.0,547.5,1.5,3.0,0.5,1.0,1
186,ge,Faust,13,4,2,0.0,222.0,222.0,279.5,1.0,1.5,0.0,0.5,1
187,ge,mit,14,4,2,0.5,242.0,242.0,242.0,0.5,0.5,0.0,0.0,1
188,ge,abgespreiztem,15,4,2,0.0,222.0,399.5,643.5,2.0,3.5,1.0,0.5,1
189,ge,Daumen,16,4,2,0.0,237.0,237.0,237.0,1.0,1.0,0.0,0.0,1
190,ge,und,17,4,2,0.5,82.0,82.0,82.0,0.5,0.5,0.0,0.0,1
191,ge,kleinem,18,4,2,0.0,217.5,217.5,321.5,1.0,1.5,0.0,0.5,1
192,ge,Finger,19,4,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
193,ge,gehoben,20,4,2,0.0,294.5,294.5,294.5,1.0,1.0,0.0,0.0,1
194,ge,"wird,",21,4,2,0.0,181.5,181.5,181.5,1.0,1.0,0.0,0.0,1
195,ge,ist,22,4,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
196,ge,eine,23,4,2,0.0,216.0,216.0,216.0,1.0,1.0,0.0,0.0,1
197,ge,ganz,24,4,2,0.0,177.0,246.5,246.5,1.5,1.5,0.5,0.0,1
198,ge,allgemein,25,4,2,0.0,219.5,219.5,266.5,1.0,1.5,0.0,0.5,1
199,ge,auf,26,4,2,0.5,67.0,67.0,67.0,0.5,0.5,0.0,0.0,1
200,ge,Hawaii,27,4,2,0.0,180.0,217.0,217.0,1.5,1.5,0.5,0.0,1
201,ge,gebräuchliche,28,4,2,0.0,264.0,335.0,383.0,1.5,2.0,0.5,0.5,1
202,ge,Geste,29,4,2,0.0,159.5,159.5,159.5,1.0,1.0,0.0,0.0,1
203,ge,und,30,4,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
204,ge,bedeutet,31,4,2,0.0,194.5,274.0,274.0,1.5,1.5,0.5,0.0,1
205,ge,etwa,32,4,2,0.0,118.5,118.5,118.5,1.0,1.0,0.0,0.0,1
206,ge,so,33,4,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
207,ge,viel,34,4,2,0.0,193.5,333.5,515.5,1.5,2.0,0.5,0.5,1
208,ge,wie,35,4,2,0.5,47.5,119.5,210.5,1.0,1.5,0.5,0.5,1
209,ge,„Cool“,36,4,2,0.0,156.5,156.5,259.0,1.0,1.5,0.0,0.5,1
210,ge,oder,37,4,2,0.0,192.0,192.0,192.0,1.0,1.0,0.0,0.0,1
211,ge,„Locker“.,38,4,2,0.0,143.5,330.0,466.0,2.0,2.5,1.0,0.5,1
212,ge,Unter,39,25,2,0.0,324.5,476.5,560.5,1.5,2.0,0.5,0.5,2
213,ge,Windsurfern,40,25,2,0.0,232.0,559.5,559.5,2.5,2.5,1.0,0.0,2
214,ge,ist,41,25,2,0.0,201.5,201.5,201.5,1.0,1.0,0.0,0.0,2
215,ge,das,42,25,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
216,ge,Zeichen,43,25,2,0.0,197.0,273.5,368.5,1.5,2.0,0.5,0.5,2
217,ge,als,44,25,2,0.0,211.0,211.0,211.0,1.0,1.0,0.0,0.0,2
218,ge,Gruß,45,25,2,0.5,123.0,123.0,123.0,0.5,0.5,0.0,0.0,2
219,ge,verbreitet,46,25,2,0.0,178.0,547.0,547.0,3.0,3.0,1.0,0.0,2
220,ge,und,47,25,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
221,ge,wird,48,25,2,0.0,174.5,174.5,174.5,1.0,1.0,0.0,0.0,2
222,ge,als,49,25,2,0.5,72.5,72.5,133.0,0.5,1.0,0.0,0.5,2
223,ge,„Hang,50,25,2,0.0,148.0,225.0,409.0,1.5,2.5,0.5,0.5,2
224,ge,Loose“,51,25,2,0.0,227.5,227.5,227.5,1.0,1.0,0.0,0.0,2
225,ge,bezeichnet.,52,25,2,0.0,119.5,426.0,426.0,2.0,2.0,1.0,0.0,2
226,ge,Hier,53,37,2,0.0,201.0,274.5,420.0,1.5,2.5,1.0,0.5,3
227,ge,hat,54,37,2,0.5,74.0,74.0,74.0,0.5,0.5,0.0,0.0,3
228,ge,dieser,55,37,2,0.0,208.0,289.5,324.5,1.5,2.0,0.5,0.5,3
229,ge,Gruß,56,37,2,0.0,115.5,115.5,217.0,1.0,1.5,0.0,0.5,3
230,ge,jedoch,57,37,2,0.0,208.5,208.5,277.0,1.0,1.5,0.0,0.5,3
231,ge,eine,58,37,2,0.0,215.5,215.5,369.5,1.0,2.0,0.0,0.5,3
232,ge,ganz,59,37,2,0.0,155.0,155.0,553.0,1.0,3.5,0.5,0.5,3
233,ge,reale,60,37,2,0.0,195.0,195.0,353.0,1.0,2.0,0.0,0.5,3
234,ge,Anwendung:,61,37,2,0.0,161.5,251.0,346.5,1.5,2.0,0.5,0.5,3
235,ge,die,62,37,2,0.5,105.5,105.5,105.5,0.5,0.5,0.0,0.0,3
236,ge,abgespreizten,63,37,2,0.0,206.5,375.0,375.0,2.0,2.0,1.0,0.0,3
237,ge,Finger,64,37,2,0.0,135.5,135.5,135.5,1.0,1.0,0.0,0.0,3
238,ge,stehen,65,37,2,0.0,212.0,212.0,212.0,1.0,1.0,0.0,0.0,3
239,ge,für,66,37,2,0.0,179.5,179.5,354.0,1.0,2.0,0.5,0.5,3
240,ge,den,67,37,2,0.0,149.0,149.0,234.0,1.0,1.5,0.0,0.5,3
241,ge,Trapez-,68,37,2,0.0,137.5,137.5,331.0,1.0,2.0,0.0,1.0,3
242,ge,Tampen,69,37,2,0.0,363.0,614.0,951.5,2.0,3.0,0.5,0.5,3
243,ge,und,70,37,2,0.0,182.0,182.0,275.0,1.0,1.5,0.0,0.5,3
244,ge,die,71,37,2,0.0,200.0,200.0,200.0,1.0,1.0,0.0,0.0,3
245,ge,Faust,72,37,2,0.0,170.0,170.0,260.5,1.0,1.5,0.0,0.5,3
246,ge,für,73,37,2,0.5,60.5,60.5,152.5,0.5,1.0,0.0,0.5,3
247,ge,den,74,37,2,0.5,103.5,103.5,103.5,0.5,0.5,0.0,0.0,3
248,ge,Haken,75,37,2,0.0,126.0,217.5,396.5,1.5,2.5,1.0,0.5,3
249,ge,des,76,37,2,0.0,265.5,265.5,265.5,1.0,1.0,0.0,0.0,3
250,ge,"Trapezes,",77,37,2,0.0,204.5,306.5,739.0,1.5,3.5,1.0,0.5,3
251,ge,mit,78,37,2,0.0,219.0,219.0,219.0,1.0,1.0,0.0,0.0,3
252,ge,welchem,79,37,2,0.0,148.5,148.5,148.5,1.0,1.0,0.0,0.0,3
253,ge,sich,80,37,2,0.5,126.0,126.0,126.0,0.5,0.5,0.0,0.0,3
254,ge,der,81,37,2,0.5,73.0,73.0,73.0,0.5,0.5,0.0,0.0,3
255,ge,Windsurfer,82,37,2,0.0,165.0,270.5,270.5,1.5,1.5,0.5,0.0,3
256,ge,einhängt.,83,37,2,0.0,291.5,345.5,421.0,1.5,2.0,0.5,0.5,3
257,ge,Der,84,49,2,0.0,244.5,244.5,327.5,1.0,1.5,0.0,0.5,4
258,ge,exakte,85,49,2,0.0,214.5,304.5,716.0,1.5,3.5,1.0,1.0,4
259,ge,Ursprung,86,49,2,0.0,167.0,167.0,233.0,1.0,1.5,0.0,0.5,4
260,ge,des,87,49,2,0.5,88.5,88.5,88.5,0.5,0.5,0.0,0.0,4
261,ge,Zeichens,88,49,2,0.0,139.0,271.0,271.0,2.0,2.0,0.5,0.0,4
262,ge,ist,89,49,2,0.0,153.0,153.0,196.5,1.0,1.5,0.0,0.5,4
263,ge,letztlich,90,49,2,0.0,168.5,168.5,168.5,1.0,1.0,0.0,0.0,4
264,ge,nicht,91,49,2,0.0,174.5,174.5,254.5,1.0,1.5,0.0,0.5,4
265,ge,"gesichert,",92,49,2,0.0,158.5,192.5,192.5,1.5,1.5,0.5,0.0,4
266,ge,doch,93,49,2,0.5,94.0,133.5,133.5,1.0,1.0,0.5,0.0,4
267,ge,existieren,94,49,2,0.0,167.5,241.0,241.0,1.5,1.5,0.5,0.0,4
268,ge,eine,95,49,2,0.5,117.0,117.0,117.0,0.5,0.5,0.0,0.0,4
269,ge,Reihe,96,49,2,0.0,184.0,184.0,184.0,1.0,1.0,0.0,0.0,4
270,ge,von,97,49,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
271,ge,Theorien.,98,49,2,0.0,176.0,320.0,320.0,2.0,2.0,1.0,0.0,4
272,ge,Nach,99,61,2,0.5,134.5,134.5,211.0,0.5,1.0,0.0,0.5,5
273,ge,Recherche,100,61,2,0.0,190.5,300.5,300.5,1.5,1.5,0.5,0.0,5
274,ge,einer,101,61,2,0.0,243.0,243.0,335.5,1.0,1.5,0.0,0.5,5
275,ge,Zeitung,102,61,2,0.0,148.0,148.0,198.0,1.0,1.5,0.0,0.5,5
276,ge,geht,103,61,2,0.0,206.0,206.0,206.0,1.0,1.0,0.0,0.0,5
277,ge,das,104,61,2,0.0,121.5,121.5,364.5,1.0,1.5,0.0,0.5,5
278,ge,Handzeichen,105,61,2,0.0,232.5,298.0,482.5,1.5,2.5,0.5,0.5,5
279,ge,auf,106,61,2,0.0,195.0,195.0,195.0,1.0,1.0,0.0,0.0,5
280,ge,einen,107,61,2,0.5,117.5,117.5,270.0,0.5,1.0,0.0,0.5,5
