,lang,ia,ianum,sentnum,trialid,prob_skip,firstfix.dur,firstrun.dur,dur,firstrun.nfix,nfix,prob_refix,prob_reread,trial_sentnum
62,it,e,13,2,1,0.375,106.125,106.125,149.25,0.625,0.8125,0.0,0.1875,1
63,sp,los,13,4,1,0.29411764705882354,139.41176470588235,152.58823529411765,207.11764705882354,0.7647058823529411,1.0588235294117647,0.058823529411764705,0.29411764705882354,1
64,sp,comienzos,14,4,1,0.0,221.8235294117647,280.7647058823529,607.2941176470588,1.2941176470588236,2.764705882352941,0.4117647058823529,0.7058823529411765,1
65,it,dei,14,2,1,0.3125,159.0,159.0,316.0625,0.6875,1.5,0.0625,0.3125,1
66,en,gates.,14,0,1,0.06666666666666667,223.93333333333334,332.26666666666665,462.8,1.4666666666666666,2.1333333333333333,0.6,0.4666666666666667,1
67,ge,und,14,1,1,0.5,88.0,88.0,111.625,0.5,0.625,0.0,0.125,1
68,it,cancelli.,15,2,1,0.0,229.1875,293.25,862.125,1.375,4.0625,0.625,0.875,1
69,ge,der,15,1,1,0.25,153.875,153.875,226.5,0.75,1.125,0.0,0.375,1
70,sp,y,15,4,1,0.7647058823529411,35.8235294117647,35.8235294117647,35.8235294117647,0.23529411764705882,0.23529411764705882,0.0,0.0,1
71,ge,Tore.,16,1,1,0.0,253.0,253.0,663.25,1.0,2.75,0.5,0.75,1
72,sp,las,16,4,1,0.35294117647058826,115.82352941176471,138.23529411764707,260.2352941176471,0.8235294117647058,1.3529411764705883,0.11764705882352941,0.35294117647058826,1
73,sp,"puertas,",17,4,1,0.0,241.2941176470588,414.2352941176471,797.0588235294117,1.6470588235294117,3.0588235294117645,0.5882352941176471,0.7058823529411765,1
74,sp,Él,18,4,1,0.7058823529411765,60.1764705882353,72.29411764705883,87.41176470588235,0.35294117647058826,0.4117647058823529,0.058823529411764705,0.058823529411764705,1
75,sp,tiene,19,4,1,0.0,222.94117647058823,315.47058823529414,537.9411764705883,1.5294117647058822,2.6470588235294117,0.47058823529411764,0.47058823529411764,1
76,sp,una,20,4,1,0.058823529411764705,279.4117647058824,286.29411764705884,354.52941176470586,1.0,1.411764705882353,0.058823529411764705,0.23529411764705882,1
77,sp,doble,21,4,1,0.29411764705882354,136.41176470588235,150.8235294117647,314.47058823529414,0.8235294117647058,1.588235294117647,0.23529411764705882,0.4117647058823529,1
78,sp,"naturaleza,",22,4,1,0.0,218.41176470588235,498.6470588235294,688.5882352941177,2.0,2.823529411764706,0.6470588235294118,0.4117647058823529,1
79,sp,y,23,4,1,0.6470588235294118,48.05882352941177,56.588235294117645,56.588235294117645,0.4117647058823529,0.4117647058823529,0.058823529411764705,0.0,1
80,sp,generalmente,24,4,1,0.0,233.88235294117646,443.3529411764706,773.0,1.8823529411764706,3.235294117647059,0.7058823529411765,0.6470588235294118,1
81,sp,se,25,4,1,0.6470588235294118,83.29411764705883,83.29411764705883,93.6470588235294,0.35294117647058826,0.4117647058823529,0.0,0.058823529411764705,1
82,sp,lo,26,4,1,0.35294117647058826,172.8235294117647,183.11764705882354,245.76470588235293,0.7058823529411765,0.9411764705882353,0.058823529411764705,0.11764705882352941,1
83,sp,representa,27,4,1,0.0,206.94117647058823,319.2352941176471,647.5882352941177,1.5294117647058822,3.0588235294117645,0.5882352941176471,0.6470588235294118,1
84,sp,con,28,4,1,0.4117647058823529,124.94117647058823,151.64705882352942,165.1764705882353,0.7058823529411765,0.7647058823529411,0.11764705882352941,0.058823529411764705,1
85,sp,dos,29,4,1,0.11764705882352941,196.0,234.52941176470588,345.5882352941176,1.0588235294117647,1.5294117647058822,0.23529411764705882,0.29411764705882354,1
86,sp,"caras,",30,4,1,0.058823529411764705,244.0,256.47058823529414,371.47058823529414,1.0,1.5294117647058822,0.11764705882352941,0.35294117647058826,1
87,sp,ya,31,4,1,0.5882352941176471,124.88235294117646,124.88235294117646,146.2941176470588,0.4117647058823529,0.5294117647058824,0.0,0.058823529411764705,1
88,sp,que,32,4,1,0.17647058823529413,198.58823529411765,210.0,288.4117647058824,0.9411764705882353,1.3529411764705883,0.11764705882352941,0.23529411764705882,1
89,sp,él,33,4,1,0.29411764705882354,158.8235294117647,170.52941176470588,196.94117647058823,0.7647058823529411,0.8823529411764706,0.058823529411764705,0.058823529411764705,1
90,sp,mira,34,4,1,0.058823529411764705,211.2941176470588,247.0,329.11764705882354,1.1764705882352942,1.588235294117647,0.23529411764705882,0.35294117647058826,1
91,sp,hacia,35,4,1,0.11764705882352941,190.23529411764707,190.23529411764707,234.58823529411765,0.8823529411764706,1.1176470588235294,0.058823529411764705,0.17647058823529413,1
92,sp,el,36,4,1,0.6470588235294118,76.05882352941177,76.05882352941177,88.70588235294117,0.35294117647058826,0.4117647058823529,0.0,0.058823529411764705,1
93,sp,futuro,37,4,1,0.29411764705882354,144.0,157.94117647058823,205.94117647058823,0.7647058823529411,1.0,0.058823529411764705,0.23529411764705882,1
94,sp,y,38,4,1,0.8235294117647058,53.294117647058826,53.294117647058826,53.294117647058826,0.17647058823529413,0.17647058823529413,0.0,0.0,1
95,sp,hacia,39,4,1,0.058823529411764705,198.52941176470588,223.76470588235293,321.2352941176471,1.0588235294117647,1.411764705882353,0.11764705882352941,0.35294117647058826,1
96,sp,el,40,4,1,0.6470588235294118,74.52941176470588,82.82352941176471,103.29411764705883,0.4117647058823529,0.47058823529411764,0.058823529411764705,0.058823529411764705,1
97,sp,pasado.,41,4,1,0.058823529411764705,282.52941176470586,352.8235294117647,554.5882352941177,1.411764705882353,2.3529411764705883,0.29411764705882354,0.5294117647058824,1
98,ru,Он,13,86,1,0.8461538461538461,31.76923076923077,31.76923076923077,31.76923076923077,0.15384615384615385,0.15384615384615385,0.0,0.0,2
99,ru,имеет,14,86,1,0.07692307692307693,228.07692307692307,239.23076923076923,281.0769230769231,1.0,1.1538461538461537,0.07692307692307693,0.15384615384615385,2
100,en,He,15,83,1,0.6,94.2,94.2,105.26666666666667,0.4,0.4666666666666667,0.0,0.06666666666666667,2
101,ru,двоякую,15,86,1,0.07692307692307693,185.46153846153845,257.3076923076923,358.3076923076923,1.3076923076923077,1.6923076923076923,0.38461538461538464,0.23076923076923078,2
102,it,Egli,16,85,1,0.375,117.0625,117.0625,174.5,0.625,0.9375,0.0,0.25,2
103,en,has,16,83,1,0.3333333333333333,161.13333333333333,177.93333333333334,261.26666666666665,0.7333333333333333,1.0666666666666667,0.0,0.26666666666666666,2
104,ru,"природу,",16,86,1,0.0,213.69230769230768,288.2307692307692,319.53846153846155,1.4615384615384615,1.6923076923076923,0.38461538461538464,0.15384615384615385,2
105,ge,Er,17,84,1,0.625,50.375,50.375,50.375,0.375,0.375,0.0,0.0,2
106,en,a,17,83,1,0.4666666666666667,113.4,113.4,143.0,0.5333333333333333,0.6666666666666666,0.0,0.13333333333333333,2
107,it,ha,17,85,1,0.25,169.125,169.125,201.5,0.75,0.9375,0.0,0.1875,2
108,ru,и,17,86,1,0.6923076923076923,57.07692307692308,57.07692307692308,57.07692307692308,0.3076923076923077,0.3076923076923077,0.0,0.0,2
109,en,double,18,83,1,0.4,131.6,158.66666666666666,223.06666666666666,0.7333333333333333,1.1333333333333333,0.13333333333333333,0.3333333333333333,2
110,ge,hat,18,84,1,0.375,137.0,153.375,261.25,0.75,1.375,0.125,0.375,2
111,it,una,18,85,1,0.125,167.4375,191.5,285.125,1.0,1.4375,0.125,0.375,2
112,ru,его,18,86,1,0.3076923076923077,138.6153846153846,138.6153846153846,216.3846153846154,0.6923076923076923,1.0769230769230769,0.0,0.23076923076923078,2
113,it,doppia,19,85,1,0.1875,169.125,169.125,305.75,0.8125,1.5,0.0,0.5625,2
114,ge,eine,19,84,1,0.125,239.0,239.0,306.5,0.875,1.25,0.0,0.375,2
115,en,nature,19,83,1,0.2,177.06666666666666,204.26666666666668,341.73333333333335,1.0666666666666667,1.8666666666666667,0.3333333333333333,0.3333333333333333,2
116,ru,обычно,19,86,1,0.15384615384615385,194.76923076923077,194.76923076923077,294.15384615384613,0.8461538461538461,1.3846153846153846,0.07692307692307693,0.23076923076923078,2
117,en,and,20,83,1,0.3333333333333333,155.93333333333334,171.8,254.46666666666667,0.7333333333333333,1.4,0.13333333333333333,0.4,2
118,ge,doppelte,20,84,1,0.125,195.25,388.0,507.625,1.5,2.25,0.5,0.625,2
119,it,natura,20,85,1,0.0,227.8125,248.25,346.3125,1.125,1.625,0.1875,0.375,2
120,ru,изображают,20,86,1,0.07692307692307693,183.0,211.69230769230768,317.0769230769231,1.0769230769230769,1.6153846153846154,0.15384615384615385,0.3076923076923077,2
121,ge,Natur,21,84,1,0.375,139.375,158.5,184.875,0.75,0.875,0.125,0.125,2
122,it,ed,21,85,1,0.25,146.5625,149.625,161.1875,0.8125,0.875,0.0625,0.0625,2
123,en,is,21,83,1,0.5333333333333333,127.93333333333334,129.53333333333333,157.0,0.5333333333333333,0.7333333333333333,0.13333333333333333,0.13333333333333333,2
124,ru,"двуликим,",21,86,1,0.15384615384615385,169.46153846153845,212.6153846153846,293.38461538461536,1.0,1.4615384615384615,0.15384615384615385,0.23076923076923078,2
125,ge,und,22,84,1,0.25,121.5,142.375,184.125,1.0,1.375,0.375,0.25,2
126,en,usually,22,83,1,0.0,232.53333333333333,302.2,338.8666666666667,1.4,1.6,0.4,0.13333333333333333,2
127,it,è,22,85,1,0.4375,114.4375,120.1875,120.1875,0.625,0.625,0.0625,0.0,2
128,ru,так,22,86,1,0.6153846153846154,82.07692307692308,82.07692307692308,103.84615384615384,0.38461538461538464,0.46153846153846156,0.0,0.07692307692307693,2
129,en,depicted,23,83,1,0.0,213.86666666666667,265.0,450.93333333333334,1.1333333333333333,2.066666666666667,0.06666666666666667,0.6,2
130,it,solitamente,23,85,1,0.0,170.1875,309.75,398.8125,1.75,2.3125,0.75,0.3125,2
131,ge,wird,23,84,1,0.125,214.875,232.5,303.25,1.0,1.375,0.125,0.375,2
132,ru,как,23,86,1,0.38461538461538464,122.15384615384616,122.15384615384616,160.76923076923077,0.6153846153846154,0.8461538461538461,0.0,0.15384615384615385,2
133,en,as,24,83,1,0.4666666666666667,100.26666666666667,107.33333333333333,107.33333333333333,0.6,0.6,0.06666666666666667,0.0,2
134,ge,gewöhnlich,24,84,1,0.0,180.0,198.25,392.125,1.125,2.25,0.375,0.5,2
135,it,rappresentato,24,85,1,0.0,185.8125,241.0,516.6875,1.25,2.3125,0.25,0.625,2
136,ru,он,24,86,1,0.5384615384615384,132.92307692307693,132.92307692307693,155.46153846153845,0.46153846153846156,0.5384615384615384,0.0,0.07692307692307693,2
137,it,come,25,85,1,0.4375,94.5,94.5,140.0,0.5625,0.75,0.0,0.1875,2
138,en,having,25,83,1,0.0,200.53333333333333,253.53333333333333,362.73333333333335,1.2,1.8,0.26666666666666666,0.4,2
139,ge,mit,25,84,1,0.75,46.25,76.25,76.25,0.375,0.375,0.125,0.0,2
140,ru,смотрит,25,86,1,0.0,198.76923076923077,217.6153846153846,369.7692307692308,1.0769230769230769,1.7692307692307692,0.15384615384615385,0.3076923076923077,2
141,it,avente,26,85,1,0.0,238.1875,296.3125,379.4375,1.3125,1.6875,0.25,0.3125,2
142,en,two,26,83,1,0.2,163.8,197.8,246.13333333333333,0.9333333333333333,1.1333333333333333,0.13333333333333333,0.2,2
143,ge,zwei,26,84,1,0.25,133.0,133.0,191.75,0.75,1.125,0.0,0.375,2
144,ru,и,26,86,1,0.7692307692307693,46.76923076923077,46.76923076923077,46.76923076923077,0.23076923076923078,0.23076923076923078,0.0,0.0,2
145,ge,Gesichtern,27,84,1,0.0,206.375,301.5,440.875,1.5,2.125,0.5,0.5,2
146,it,due,27,85,1,0.3125,159.875,159.875,188.5,0.6875,0.8125,0.0,0.125,2
147,en,"faces,",27,83,1,0.13333333333333333,176.33333333333334,222.86666666666667,253.2,1.0666666666666667,1.2666666666666666,0.26666666666666666,0.13333333333333333,2
148,ru,в,27,86,1,0.9230769230769231,13.76923076923077,13.76923076923077,13.76923076923077,0.07692307692307693,0.07692307692307693,0.0,0.0,2
149,ge,"dargestellt,",28,84,1,0.0,262.125,321.375,420.875,1.25,1.875,0.25,0.625,2
150,it,"facce,",28,85,1,0.0,185.0,231.75,278.125,1.1875,1.4375,0.1875,0.1875,2
151,en,since,28,83,1,0.0,230.06666666666666,253.0,380.46666666666664,1.1333333333333333,1.4666666666666666,0.13333333333333333,0.26666666666666666,2
152,ru,"будущее,",28,86,1,0.0,249.0,270.84615384615387,378.7692307692308,1.1538461538461537,1.7692307692307692,0.23076923076923078,0.3076923076923077,2
153,ge,da,29,84,1,0.5,103.0,103.0,103.0,0.5,0.5,0.0,0.0,2
154,en,he,29,83,1,0.7333333333333333,53.266666666666666,71.86666666666666,71.86666666666666,0.4,0.4,0.13333333333333333,0.0,2
155,it,poiché,29,85,1,0.0625,185.3125,224.8125,260.375,1.1875,1.375,0.25,0.1875,2
156,ru,и,29,86,1,0.8461538461538461,15.23076923076923,15.23076923076923,15.23076923076923,0.15384615384615385,0.15384615384615385,0.0,0.0,2
157,ge,er,30,84,1,0.375,133.625,133.625,133.625,0.625,0.625,0.0,0.0,2
158,en,looks,30,83,1,0.06666666666666667,202.26666666666668,229.8,278.6,1.0666666666666667,1.2666666666666666,0.13333333333333333,0.13333333333333333,2
159,it,vede,30,85,1,0.1875,168.25,179.0625,235.5625,0.875,1.1875,0.0625,0.125,2
160,ru,в,30,86,1,0.8461538461538461,40.92307692307692,40.92307692307692,40.92307692307692,0.15384615384615385,0.15384615384615385,0.0,0.0,2
161,ge,in,31,84,1,0.5,143.5,143.5,208.0,0.5,0.75,0.0,0.125,2
162,it,nel,31,85,1,0.125,181.3125,181.3125,223.375,0.875,1.125,0.0,0.25,2
163,en,to,31,83,1,0.5333333333333333,151.66666666666666,151.66666666666666,151.66666666666666,0.4666666666666667,0.4666666666666667,0.0,0.0,2
164,ru,прошлое.,31,86,1,0.07692307692307693,205.92307692307693,279.0769230769231,328.46153846153845,1.3846153846153846,1.6923076923076923,0.46153846153846156,0.15384615384615385,2
165,ge,die,32,84,1,0.25,153.5,153.5,176.375,0.75,0.875,0.0,0.125,2
166,it,passato,32,85,1,0.0,192.5,237.0625,418.875,1.25,2.0625,0.3125,0.4375,2
167,en,the,32,83,1,0.26666666666666666,195.53333333333333,226.2,292.26666666666665,0.8,1.1333333333333333,0.06666666666666667,0.26666666666666666,2
168,ge,Zukunft,33,84,1,0.0,203.25,203.25,281.125,1.0,1.5,0.0,0.375,2
169,it,e,33,85,1,0.8125,19.0625,19.0625,31.625,0.1875,0.25,0.0,0.0625,2
170,en,future,33,83,1,0.06666666666666667,206.66666666666666,218.06666666666666,258.93333333333334,1.0,1.2,0.06666666666666667,0.2,2
171,en,and,34,83,1,0.3333333333333333,157.86666666666667,157.86666666666667,211.06666666666666,0.6666666666666666,0.8666666666666667,0.0,0.13333333333333333,2
172,it,nel,34,85,1,0.3125,131.5,169.75,222.375,0.8125,1.125,0.1875,0.125,2
173,ge,und,34,84,1,0.625,52.625,52.625,72.0,0.375,0.5,0.0,0.125,2
174,it,futuro.,35,85,1,0.0625,219.5,245.0625,355.0625,1.0625,1.6875,0.1875,0.375,2
175,ge,in,35,84,1,0.5,104.75,104.75,117.5,0.5,0.625,0.0,0.125,2
176,en,to,35,83,1,0.3333333333333333,172.6,172.6,247.33333333333334,0.6666666666666666,1.0,0.0,0.26666666666666666,2
177,ge,die,36,84,1,0.25,158.5,158.5,206.5,0.75,1.0,0.0,0.25,2
178,en,the,36,83,1,0.13333333333333333,192.2,228.8,295.06666666666666,0.9333333333333333,1.3333333333333333,0.13333333333333333,0.2,2
179,ge,Vergangenheit,37,84,1,0.0,210.125,253.25,299.375,1.25,1.5,0.25,0.25,2
180,en,past.,37,83,1,0.3333333333333333,166.53333333333333,185.53333333333333,253.93333333333334,0.7333333333333333,1.1333333333333333,0.13333333333333333,0.13333333333333333,2
181,ge,blickt.,38,84,1,0.0,193.25,223.5,223.5,1.125,1.125,0.125,0.0,2
182,sp,Jano,42,87,1,0.17647058823529413,173.41176470588235,191.23529411764707,198.11764705882354,0.9411764705882353,1.0,0.11764705882352941,0.058823529411764705,2
183,sp,presidía,43,87,1,0.058823529411764705,231.94117647058823,481.52941176470586,825.5882352941177,1.8823529411764706,3.176470588235294,0.7058823529411765,0.47058823529411764,2
184,sp,el,44,87,1,0.35294117647058826,131.41176470588235,131.41176470588235,248.94117647058823,0.6470588235294118,1.1176470588235294,0.0,0.29411764705882354,2
185,sp,comienzo,45,87,1,0.0,194.64705882352942,270.70588235294116,528.1176470588235,1.3529411764705883,2.7058823529411766,0.4117647058823529,0.5294117647058824,2
186,sp,y,46,87,1,0.5882352941176471,81.88235294117646,81.88235294117646,81.88235294117646,0.4117647058823529,0.4117647058823529,0.0,0.0,2
187,sp,el,47,87,1,0.47058823529411764,124.94117647058823,124.94117647058823,124.94117647058823,0.5294117647058824,0.5294117647058824,0.0,0.0,2
188,sp,final,48,87,1,0.11764705882352941,164.41176470588235,185.52941176470588,319.6470588235294,1.0,1.6470588235294117,0.29411764705882354,0.35294117647058826,2
189,sp,de,49,87,1,0.47058823529411764,94.3529411764706,94.3529411764706,131.2941176470588,0.5294117647058824,0.7058823529411765,0.0,0.17647058823529413,2
190,sp,los,50,87,1,0.23529411764705882,148.1764705882353,168.94117647058823,242.1764705882353,0.8235294117647058,1.1764705882352942,0.058823529411764705,0.29411764705882354,2
191,sp,"conflictos,",51,87,1,0.0,206.35294117647058,345.5882352941176,580.2941176470588,1.5294117647058822,2.4705882352941178,0.29411764705882354,0.7058823529411765,2
192,sp,y,52,87,1,0.8823529411764706,18.823529411764707,18.823529411764707,18.823529411764707,0.11764705882352941,0.11764705882352941,0.0,0.0,2
193,sp,por,53,87,1,0.29411764705882354,174.41176470588235,174.41176470588235,226.41176470588235,0.7058823529411765,0.9411764705882353,0.0,0.23529411764705882,2
194,sp,lo,54,87,1,0.4117647058823529,146.47058823529412,161.58823529411765,214.35294117647058,0.6470588235294118,0.8823529411764706,0.11764705882352941,0.058823529411764705,2
195,sp,tanto,55,87,1,0.11764705882352941,203.1764705882353,251.58823529411765,410.52941176470586,1.1176470588235294,1.8235294117647058,0.29411764705882354,0.35294117647058826,2
196,sp,la,56,87,1,0.47058823529411764,99.94117647058823,99.94117647058823,99.94117647058823,0.5294117647058824,0.5294117647058824,0.0,0.0,2
197,sp,guerra,57,87,1,0.0,228.23529411764707,251.94117647058823,387.5882352941176,1.1176470588235294,1.8235294117647058,0.17647058823529413,0.4117647058823529,2
198,sp,y,58,87,1,0.8823529411764706,18.470588235294116,18.470588235294116,18.470588235294116,0.11764705882352941,0.11764705882352941,0.0,0.0,2
199,sp,la,59,87,1,0.5882352941176471,80.41176470588235,90.11764705882354,154.8235294117647,0.47058823529411764,0.7647058823529411,0.058823529411764705,0.23529411764705882,2
200,sp,paz.,60,87,1,0.17647058823529413,224.1764705882353,259.88235294117646,370.4117647058824,0.9411764705882353,1.411764705882353,0.11764705882352941,0.4117647058823529,2
201,ru,Янусу,32,146,1,0.15384615384615385,162.23076923076923,193.23076923076923,193.23076923076923,1.0769230769230769,1.0769230769230769,0.15384615384615385,0.0,3
202,ru,были,33,146,1,0.15384615384615385,152.69230769230768,178.3846153846154,205.15384615384616,1.0,1.1538461538461537,0.15384615384615385,0.15384615384615385,3
203,ru,подвластны,34,146,1,0.0,211.84615384615384,292.38461538461536,336.38461538461536,1.3846153846153846,1.5384615384615385,0.3076923076923077,0.15384615384615385,3
